0,0,0," Rewrite the passage for Grade 0 readers:

Maria is learning to add numbers. She enjoys adding numbers because it is fun! She can add one and one to make two, and she knows that two and two make four. She also knows that three and three make six. But she didn't know what happens when you add four and four. So she asked her mom. Her mom said that four and four make eight. Maria was happy because now she knows! She is four years old now, and in four more years, she will be eight. Maria is a clever learner. She learns quickly.",1.151
0,0,2," Rewrite the passage for Grade 2 readers:

Maria was learning to add numbers. She enjoyed adding numbers because it was fun! She could easily add one and one together to make two. And two plus two made four. Three plus three also made six. But she wondered, what is four plus four? So she asked her mom. Her mom told her that four plus four equals eight. Maria smiled and said, ""Now I know!"" Because this year, she turned 4. In four more years, she will turn 8! Maria was a quick learner. She wasn't a slow learner.",1.159
0,0,4," Rewrite the passage so it is appropriate for Grade 4 readers:
Maria learned to add numbers. She enjoyed adding numbers because it was simple and fun. She knew how to add one and one, which equals two. And she knew that two and two make four. But when it came to three and three, she realized there was a problem - the answer should be six, not nine! So she didn't know what four and four would equal. After thinking for a while, Maria asked her mom. Her mom explained that four and four equals eight. ""Oh, I see!"" Maria said. ""Since I am already four years old, in four more years I will turn eight."" Maria was clever and quick to learn new things.",1.334
0,0,6," Rewrite the passage so it is suitable for Grade 6 readers:

Maria enjoyed practicing her addition skills. She found adding numbers to be simple and fun. She easily remembered that one plus one equals two, and two plus two equals four. She also knew that three added to itself results in six. However, she struggled with finding the sum of four and four. Seeking help from her mom, Maria discovered that the answer was indeed eight. ""Ah, I've got it now,"" she said enthusiastically. ""In four years, I will be turning eight."" Demonstrating quick learning abilities, Maria was certainly on the path to mastering math.",1.236
0,0,8," Rewrite the passage so that it is appropriate for Grade 8 readers:

Maria was practicing addition. She enjoyed working with numbers and finding their sums. However, she found herself stumped when trying to add larger numbers together. Specifically, she didn't know the value of four plus four. Intrigued, she asked her mother for help. Her mom explained that four plus four equals eight. Maria was delighted with this newfound knowledge and made a connection between her age and this mathematical fact: in four more years, she would turn eight herself. Maria demonstrated a quick understanding of mathematics and a keen ability to learn. She was not struggling with the concepts presented.",1.270
0,0,10," Rewrite the passage for Grade 10 readers:

Maria, a young mathematician in the making, was delving into the realm of arithmetic, specifically addition. Her enthusiasm for numbers was palpable, finding solace in the simplicity and logic they presented. Adding numbers, to Maria, was second nature - she could effortlessly combine ones, twos, and threes with ease. However, her understanding stalled when it came to four-digit numbers. Puzzled, she approached her mother for assistance. Her mother explained that when four is added to four, the sum equals eight. ""Ah, now I understand,"" Maria exclaimed. ""At present, I am four years old. In another four years, I will turn eight."" Maria's intellectual prowess was evident, as she swiftly grasped mathematical concepts that left many her age behind.",1.636
0,0,12," Rewrite the passage for Grade 12 readers:

Maria was developing her understanding of basic arithmetic operations. She found numerical addition particularly engaging. The process of adding numbers proved to be an easy and straightforward endeavor for Maria, as she could effortlessly combine any two single-digit numbers. For example, one plus one equals two, two plus two equals four, three plus three equals six. However, this was where her knowledge plateaued; she was uncertain about the result of adding together four and four. Intrigued, Maria sought guidance from her mother, who confirmed that four plus four indeed equates to eight. Filled with newfound understanding, Maria remarked, ""Now I comprehend."" Acknowledging her own age, she mused that in another four years, she would reach the same numeric age of eight. Maria demonstrated a remarkable aptitude for learning mathematical concepts at a rapid pace, indicating an advanced level of intellectual curiosity and potential.",1.778
0,1,0," Rewrite the following passage for Grade 0 readers:

It was a special day! It was New Year's Day. A boy named [Hero] lived in a city called Las Vegas. He got into his car and went to a fun place called a casino. He walked to a game called roulette. He bought one chip with $100 money. He flipped a coin. He caught the coin. It was heads! The boy put the chip on a red spot on the roulette table. The dealer spun the wheel. The wheel went round and round. The dealer pushed a silver ball. The ball went round and round. The wheel stopped moving. The ball stopped too. The ball landed in a red spot. The boy won $100! The dealer gave him another chip with $100 money. The boy thanked the dealer by giving him a $10 gift. The boy took both his chips to get more money. He went home and felt very happy. He thought this year would be a great year for him.",1.933
0,1,2," Rewrite the passage for Grade 2 readers:

It was New Year's Day! A boy named [Name] lived in a city called Las Vegas. He drove a car to a place called a casino. At the casino, he walked to a game called roulette. There, he bought one chip for $100 dollars. He flipped a coin and caught it. It was heads! So, he placed his chip on the red part of the roulette table.

The dealer (a person who works at the casino) turned the roulette wheel. The wheel spun around and around. The dealer pushed a small silver ball. The ball also started spinning. Then, the wheel slowed down. The ball slowed down too. Finally, the ball landed in a red slot! He won!

The dealer gave him another $100 chip. The boy then gave the dealer $10 as a thank-you gift. He traded both his chips for money. He went home and felt happy because he thought it would be a great year.",1.928
0,1,4," Rewrite this passage for Grade 4 readers:

A boy celebrated New Year's Day in Las Vegas. He drove to a casino and walked to a roulette table. He bought one chip worth $100. He tossed a coin, caught it, and it landed on heads. He bet the chip on red. The dealer spun the wheel. Round and round went the wheel. The dealer pushed a silver ball around the edge of the wheel. Slower and slower went the wheel and the ball. Finally, the ball dropped into a slot that was red! The boy won! The dealer gave him another $100 chip. The boy thanked the dealer with a $10 tip. He cashed in both his chips. Then, he went home feeling happy. He thought it was going to be a great year ahead.",1.565
